run_id,filename,test,random_seed,traffic_pattern,workload,cache_policy,compiler_opt,clock_mhz,noc_virtual_channels,throughput_mb_s,average_latency_ns,execution_time_s,temperature_c,functional_coverage_pct,Outcome,Failure_Type,failure_signature,outcome_source,outcome_confidence,parse_conflict,is_truncated,config_id,extra_fields,cpu_mode,l2_cache_kb,dma_channels,axi_data_width,axi_burst_len,outstanding_txns,snoop_enable,ecc_enable,prefetch_enable,iommu_enable,voltage_mv,packet_size_bytes,irq_rate_khz
RUN_001521,RUN_001521.log,axi_random_stress,205776,hotspot,latency_sensitive,write_through,O2,800,2,598.63,161.49,7.138,90,94.68,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0305,"{""code_coverage_pct"": [90.72], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [16525]}",performance,1024,8,32,8,32,1,0,1,0,750,2048,25
RUN_001522,RUN_001522.log,axi_random_stress,213695,hotspot,latency_sensitive,write_through,O2,800,2,714.8,161.78,10.065,90,93.93,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0305,"{""code_coverage_pct"": [88.6], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [16787]}",performance,1024,8,32,8,32,1,0,1,0,750,2048,25
RUN_001523,RUN_001523.log,axi_random_stress,221614,hotspot,latency_sensitive,write_through,O2,800,2,555.9,151.85,7.657,90,95.08,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0305,"{""code_coverage_pct"": [92.41], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [18849]}",performance,1024,8,32,8,32,1,0,1,0,750,2048,25
RUN_001524,RUN_001524.log,axi_random_stress,229533,hotspot,latency_sensitive,write_through,O2,800,2,741.29,148.95,9.088,90,99.8,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0305,"{""code_coverage_pct"": [95.25], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [23500]}",performance,1024,8,32,8,32,1,0,1,0,750,2048,25
RUN_001525,RUN_001525.log,axi_random_stress,237452,hotspot,latency_sensitive,write_through,O2,800,2,571.72,159.92,9.818,90,90.09,Fail,NOC_DEADLOCK,NOC_CREDIT_STARVATION,parsed_status_field,0.95,False,False,CFG_0305,"{""code_coverage_pct"": [88.86], ""error_code"": [""NOC-431""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [6799]}",performance,1024,8,32,8,32,1,0,1,0,750,2048,25
RUN_001526,RUN_001526.log,cache_snoop_stress,205795,hotspot,throughput_sensitive,write_back,O2,1200,2,576.31,142.51,8.703,75,94.0,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0306,"{""code_coverage_pct"": [89.36], ""memory_latency_ns"": [130], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [19066]}",power_save,256,8,32,64,8,0,1,0,0,900,512,10
RUN_001527,RUN_001527.log,cache_snoop_stress,213714,hotspot,throughput_sensitive,write_back,O2,1200,2,554.34,151.59,7.89,75,91.65,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0306,"{""code_coverage_pct"": [92.12], ""memory_latency_ns"": [130], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [21005]}",power_save,256,8,32,64,8,0,1,0,0,900,512,10
RUN_001528,RUN_001528.log,cache_snoop_stress,221633,hotspot,throughput_sensitive,write_back,O2,1200,2,658.91,154.94,7.66,75,95.52,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0306,"{""code_coverage_pct"": [94.75], ""memory_latency_ns"": [130], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [17377]}",power_save,256,8,32,64,8,0,1,0,0,900,512,10
RUN_001529,RUN_001529.log,cache_snoop_stress,229552,hotspot,throughput_sensitive,write_back,O2,1200,2,617.75,153.78,9.4,75,95.44,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0306,"{""code_coverage_pct"": [91.63], ""memory_latency_ns"": [130], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [10603]}",power_save,256,8,32,64,8,0,1,0,0,900,512,10
RUN_001530,RUN_001530.log,cache_snoop_stress,237471,hotspot,throughput_sensitive,write_back,O2,1200,2,585.88,168.66,10.627,75,87.29,Fail,MEMORY_DATA_MISMATCH,CACHE_COHERENCY_VIOLATION,parsed_status_field,0.95,False,False,CFG_0306,"{""code_coverage_pct"": [81.86], ""error_code"": [""MEM-514""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [130], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [12699]}",power_save,256,8,32,64,8,0,1,0,0,900,512,10
RUN_001531,RUN_001531.log,interrupt_fuzz,205814,mixed,throughput_sensitive,write_back,O3,1000,4,741.66,98.74,5.862,90,94.45,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0307,"{""code_coverage_pct"": [91.94], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [6600]}",performance,256,8,128,8,32,1,0,1,1,850,1024,200
RUN_001532,RUN_001532.log,interrupt_fuzz,213733,mixed,throughput_sensitive,write_back,O3,1000,4,712.66,98.66,6.198,90,93.11,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0307,"{""code_coverage_pct"": [91.66], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [11248]}",performance,256,8,128,8,32,1,0,1,1,850,1024,200
RUN_001533,RUN_001533.log,interrupt_fuzz,221652,mixed,throughput_sensitive,write_back,O3,1000,4,583.93,100.99,8.204,90,97.45,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0307,"{""code_coverage_pct"": [92.71], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [8699]}",performance,256,8,128,8,32,1,0,1,1,850,1024,200
RUN_001534,RUN_001534.log,interrupt_fuzz,229571,mixed,throughput_sensitive,write_back,O3,1000,4,741.61,110.69,8.343,90,92.22,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0307,"{""code_coverage_pct"": [92.15], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [24685]}",performance,256,8,128,8,32,1,0,1,1,850,1024,200
RUN_001535,RUN_001535.log,interrupt_fuzz,237490,mixed,throughput_sensitive,write_back,O3,1000,4,586.95,96.51,8.47,90,96.21,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0307,"{""code_coverage_pct"": [94.65], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [18002]}",performance,256,8,128,8,32,1,0,1,1,850,1024,200
RUN_001536,RUN_001536.log,axi_random_stress,205833,hotspot,medium,write_back,O0,1200,2,557.22,153.89,11.677,90,87.8,Fail,AXI_PROTOCOL_ERROR,AXI_WIDTH_BURST_CONTENTION,parsed_status_field,0.95,False,False,CFG_0308,"{""code_coverage_pct"": [85.81], ""error_code"": [""AXI-217""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [15612]}",power_save,2048,2,128,64,32,1,0,0,0,900,1024,10
RUN_001537,RUN_001537.log,axi_random_stress,213752,hotspot,medium,write_back,O0,1200,2,659.61,146.53,7.992,90,91.94,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0308,"{""code_coverage_pct"": [90.51], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [11422]}",power_save,2048,2,128,64,32,1,0,0,0,900,1024,10
RUN_001538,RUN_001538.log,axi_random_stress,221671,hotspot,medium,write_back,O0,1200,2,641.02,150.14,7.711,90,94.08,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0308,"{""code_coverage_pct"": [90.84], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [22660]}",power_save,2048,2,128,64,32,1,0,0,0,900,1024,10
RUN_001539,RUN_001539.log,axi_random_stress,229590,hotspot,medium,write_back,O0,1200,2,538.16,148.48,7.058,90,95.77,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0308,"{""code_coverage_pct"": [92.73], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [22524]}",power_save,2048,2,128,64,32,1,0,0,0,900,1024,10
RUN_001540,RUN_001540.log,axi_random_stress,237509,hotspot,medium,write_back,O0,1200,2,508.51,147.4,11.765,90,90.96,Fail,AXI_PROTOCOL_ERROR,AXI_WIDTH_BURST_CONTENTION,parsed_status_field,0.95,False,False,CFG_0308,"{""code_coverage_pct"": [86.88], ""error_code"": [""AXI-217""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [130], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [5406]}",power_save,2048,2,128,64,32,1,0,0,0,900,1024,10
RUN_001541,RUN_001541.log,cache_snoop_stress,205852,burst,medium,write_back,O3,800,2,682.23,186.87,11.395,90,88.1,Fail,NOC_DEADLOCK,NOC_CREDIT_STARVATION,parsed_status_field,0.95,False,False,CFG_0309,"{""code_coverage_pct"": [84.55], ""error_code"": [""NOC-431""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [20735]}",power_save,256,2,128,32,8,1,0,1,0,850,1024,200
RUN_001542,RUN_001542.log,cache_snoop_stress,213771,burst,medium,write_back,O3,800,2,692.38,192.58,11.557,90,90.72,Fail,NOC_DEADLOCK,NOC_CREDIT_STARVATION,parsed_status_field,0.95,False,False,CFG_0309,"{""code_coverage_pct"": [85.8], ""error_code"": [""NOC-431""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [19618]}",power_save,256,2,128,32,8,1,0,1,0,850,1024,200
RUN_001543,RUN_001543.log,cache_snoop_stress,221690,burst,medium,write_back,O3,800,2,569.36,180.92,9.024,90,94.23,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0309,"{""code_coverage_pct"": [90.47], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [19135]}",power_save,256,2,128,32,8,1,0,1,0,850,1024,200
RUN_001544,RUN_001544.log,cache_snoop_stress,229609,burst,medium,write_back,O3,800,2,692.08,186.27,8.265,90,95.76,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0309,"{""code_coverage_pct"": [88.76], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [21862]}",power_save,256,2,128,32,8,1,0,1,0,850,1024,200
RUN_001545,RUN_001545.log,cache_snoop_stress,237528,burst,medium,write_back,O3,800,2,632.11,184.26,8.324,90,96.46,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0309,"{""code_coverage_pct"": [88.28], ""memory_latency_ns"": [160], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [22714]}",power_save,256,2,128,32,8,1,0,1,0,850,1024,200
RUN_001546,RUN_001546.log,interrupt_fuzz,205871,random,heavy,write_back,O0,800,16,695.73,217.2,8.251,75,94.9,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0310,"{""code_coverage_pct"": [93.7], ""memory_latency_ns"": [200], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [11114]}",performance,256,12,64,16,16,1,0,0,0,850,128,10
RUN_001547,RUN_001547.log,interrupt_fuzz,213790,random,heavy,write_back,O0,800,16,551.6,232.44,11.956,75,88.3,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0310,"{""code_coverage_pct"": [82.66], ""error_code"": [""DMA-309""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [200], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [8346]}",performance,256,12,64,16,16,1,0,0,0,850,128,10
RUN_001548,RUN_001548.log,interrupt_fuzz,221709,random,heavy,write_back,O0,800,16,884.33,225.55,8.459,75,94.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0310,"{""code_coverage_pct"": [91.96], ""memory_latency_ns"": [200], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [15011]}",performance,256,12,64,16,16,1,0,0,0,850,128,10
RUN_001549,RUN_001549.log,interrupt_fuzz,229628,random,heavy,write_back,O0,800,16,777.27,236.7,10.506,75,86.57,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0310,"{""code_coverage_pct"": [83.24], ""error_code"": [""DMA-309""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [200], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [7185]}",performance,256,12,64,16,16,1,0,0,0,850,128,10
RUN_001550,RUN_001550.log,interrupt_fuzz,237547,random,heavy,write_back,O0,800,16,506.53,223.27,8.55,75,96.03,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0310,"{""code_coverage_pct"": [92.33], ""memory_latency_ns"": [200], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [13742]}",performance,256,12,64,16,16,1,0,0,0,850,128,10
RUN_001551,RUN_001551.log,dma_ring_stress,205890,random,light,write_back,O0,600,8,667.24,101.4,6.935,50,90.93,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0311,"{""code_coverage_pct"": [92.55], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [10330]}",power_save,1024,8,64,8,16,0,0,0,1,750,512,10
RUN_001552,RUN_001552.log,dma_ring_stress,213809,random,light,write_back,O0,600,8,533.84,84.16,8.194,50,96.01,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0311,"{""code_coverage_pct"": [88.54], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [17796]}",power_save,1024,8,64,8,16,0,0,0,1,750,512,10
RUN_001553,RUN_001553.log,dma_ring_stress,221728,random,light,write_back,O0,600,8,623.63,100.17,9.813,50,96.24,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0311,"{""code_coverage_pct"": [90.76], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [12123]}",power_save,1024,8,64,8,16,0,0,0,1,750,512,10
RUN_001554,RUN_001554.log,dma_ring_stress,229647,random,light,write_back,O0,600,8,909.49,83.8,9.559,50,97.28,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0311,"{""code_coverage_pct"": [88.81], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [20795]}",power_save,1024,8,64,8,16,0,0,0,1,750,512,10
RUN_001555,RUN_001555.log,dma_ring_stress,237566,random,light,write_back,O0,600,8,730.84,92.0,9.176,50,94.99,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0311,"{""code_coverage_pct"": [93.96], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [18027]}",power_save,1024,8,64,8,16,0,0,0,1,750,512,10
RUN_001556,RUN_001556.log,dma_ring_stress,205909,random,heavy,write_back,O2,600,2,641.93,155.04,11.464,105,87.43,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0312,"{""code_coverage_pct"": [82.74], ""error_code"": [""SVA-701""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [6377]}",balanced,1024,2,32,16,8,0,1,1,1,900,256,200
RUN_001557,RUN_001557.log,dma_ring_stress,213828,random,heavy,write_back,O2,600,2,497.34,150.39,12.656,105,87.85,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0312,"{""code_coverage_pct"": [84.19], ""error_code"": [""SVA-701""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [12031]}",balanced,1024,2,32,16,8,0,1,1,1,900,256,200
RUN_001558,RUN_001558.log,dma_ring_stress,221747,random,heavy,write_back,O2,600,2,667.03,161.25,8.813,105,91.69,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0312,"{""code_coverage_pct"": [88.95], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [6768]}",balanced,1024,2,32,16,8,0,1,1,1,900,256,200
RUN_001559,RUN_001559.log,dma_ring_stress,229666,random,heavy,write_back,O2,600,2,663.87,143.73,10.285,105,94.15,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0312,"{""code_coverage_pct"": [92.96], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [20542]}",balanced,1024,2,32,16,8,0,1,1,1,900,256,200
RUN_001560,RUN_001560.log,dma_ring_stress,237585,random,heavy,write_back,O2,600,2,787.41,153.76,13.908,105,87.59,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0312,"{""code_coverage_pct"": [84.69], ""error_code"": [""SVA-701""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [11838]}",balanced,1024,2,32,16,8,0,1,1,1,900,256,200
RUN_001561,RUN_001561.log,dma_ring_stress,205928,mixed,latency_sensitive,write_through,O0,1200,2,549.84,92.74,8.772,75,93.77,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0313,"{""code_coverage_pct"": [89.76], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [6177]}",balanced,1024,6,32,4,4,1,0,1,1,750,256,25
RUN_001562,RUN_001562.log,dma_ring_stress,213847,mixed,latency_sensitive,write_through,O0,1200,2,534.38,88.11,8.114,75,92.97,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0313,"{""code_coverage_pct"": [93.01], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [22924]}",balanced,1024,6,32,4,4,1,0,1,1,750,256,25
RUN_001563,RUN_001563.log,dma_ring_stress,221766,mixed,latency_sensitive,write_through,O0,1200,2,692.73,95.26,7.63,75,94.18,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0313,"{""code_coverage_pct"": [90.48], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [23729]}",balanced,1024,6,32,4,4,1,0,1,1,750,256,25
RUN_001564,RUN_001564.log,dma_ring_stress,229685,mixed,latency_sensitive,write_through,O0,1200,2,639.11,95.86,8.336,75,94.55,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0313,"{""code_coverage_pct"": [88.57], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [21394]}",balanced,1024,6,32,4,4,1,0,1,1,750,256,25
RUN_001565,RUN_001565.log,dma_ring_stress,237604,mixed,latency_sensitive,write_through,O0,1200,2,641.13,95.12,8.335,75,92.43,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0313,"{""code_coverage_pct"": [90.66], ""memory_latency_ns"": [70], ""soc_block"": [""DMA""], ""transaction_count"": [18255]}",balanced,1024,6,32,4,4,1,0,1,1,750,256,25
RUN_001566,RUN_001566.log,dma_ring_stress,205947,hotspot,throughput_sensitive,write_back,O0,800,4,575.57,130.15,7.912,75,93.92,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0314,"{""code_coverage_pct"": [93.66], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [14309]}",performance,512,4,64,64,8,0,0,1,0,900,2048,100
RUN_001567,RUN_001567.log,dma_ring_stress,213866,hotspot,throughput_sensitive,write_back,O0,800,4,788.01,134.39,6.896,75,92.32,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0314,"{""code_coverage_pct"": [90.7], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [8811]}",performance,512,4,64,64,8,0,0,1,0,900,2048,100
RUN_001568,RUN_001568.log,dma_ring_stress,221785,hotspot,throughput_sensitive,write_back,O0,800,4,654.49,122.18,7.788,75,94.93,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0314,"{""code_coverage_pct"": [90.16], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [5952]}",performance,512,4,64,64,8,0,0,1,0,900,2048,100
RUN_001569,RUN_001569.log,dma_ring_stress,229704,hotspot,throughput_sensitive,write_back,O0,800,4,719.13,114.19,6.847,75,94.08,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0314,"{""code_coverage_pct"": [93.36], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [13918]}",performance,512,4,64,64,8,0,0,1,0,900,2048,100
RUN_001570,RUN_001570.log,dma_ring_stress,237623,hotspot,throughput_sensitive,write_back,O0,800,4,591.06,113.16,7.736,75,92.02,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0314,"{""code_coverage_pct"": [93.16], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [14125]}",performance,512,4,64,64,8,0,0,1,0,900,2048,100
RUN_001571,RUN_001571.log,dma_ring_stress,205966,burst,latency_sensitive,write_through,O0,800,4,666.54,162.22,8.485,25,93.42,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0315,"{""code_coverage_pct"": [93.65], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [6403]}",power_save,2048,4,128,32,64,1,1,1,1,850,128,25
RUN_001572,RUN_001572.log,dma_ring_stress,213885,burst,latency_sensitive,write_through,O0,800,4,677.51,162.57,9.558,25,92.32,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0315,"{""code_coverage_pct"": [90.94], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [21827]}",power_save,2048,4,128,32,64,1,1,1,1,850,128,25
RUN_001573,RUN_001573.log,dma_ring_stress,221804,burst,latency_sensitive,write_through,O0,800,4,646.79,161.57,8.641,25,88.78,Fail,AXI_PROTOCOL_ERROR,AXI_WIDTH_BURST_CONTENTION,parsed_status_field,0.95,False,False,CFG_0315,"{""code_coverage_pct"": [86.13], ""error_code"": [""AXI-217""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [15609]}",power_save,2048,4,128,32,64,1,1,1,1,850,128,25
RUN_001574,RUN_001574.log,dma_ring_stress,229723,burst,latency_sensitive,write_through,O0,800,4,594.74,147.96,8.439,25,94.62,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0315,"{""code_coverage_pct"": [89.32], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [6633]}",power_save,2048,4,128,32,64,1,1,1,1,850,128,25
RUN_001575,RUN_001575.log,dma_ring_stress,237642,burst,latency_sensitive,write_through,O0,800,4,682.8,151.13,7.517,25,90.13,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0315,"{""code_coverage_pct"": [87.04], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [10676]}",power_save,2048,4,128,32,64,1,1,1,1,850,128,25
RUN_001576,RUN_001576.log,noc_fabric_stress,205985,mixed,medium,write_through,O3,800,4,759.05,219.87,8.188,50,97.91,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0316,"{""code_coverage_pct"": [90.54], ""memory_latency_ns"": [200], ""soc_block"": [""NOC""], ""transaction_count"": [6292]}",performance,1024,12,64,4,4,0,0,0,0,800,256,150
